study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJNA36679	SAMN00014264	SRS004137	SRX155999	SRR835260	7227	Drosophila melanogaster	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835260/SRR835260.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835260/SRR835260_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835260/SRR835260_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835260/SRR835260.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835260/SRR835260_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835260/SRR835260_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835260	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835260		
PRJNA36679	SAMN00014022	SRS074009	SRX021257	SRR835326	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835326/SRR835326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835326/SRR835326_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835326/SRR835326_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835326/SRR835326_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835326	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835326		
PRJNA36679	SAMN00013980	SRS073966	SRX023425	SRR835329	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835329/SRR835329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835329/SRR835329_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835329/SRR835329_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835329/SRR835329_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835329	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835329		
PRJNA36679	SAMN00014004	SRS073991	SRX021243	SRR835331	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835331/SRR835331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835331/SRR835331_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835331/SRR835331_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835331/SRR835331_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835331	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835331		
PRJNA36679	SAMN00014238	SRS003475	SRX006156	SRR835333	7227	Drosophila melanogaster	Illumina Genome Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835333/SRR835333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835333/SRR835333_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835333/SRR835333_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835333/SRR835333_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835333	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835333		
PRJNA36679	SAMN01057321	SRS346738	SRX156019	SRR835336	7227	Drosophila melanogaster	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835336/SRR835336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835336/SRR835336_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835336/SRR835336_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835336/SRR835336_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835336	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835336		
PRJNA36679	SAMN00014249	SRS003486	SRX006170	SRR835338	7227	Drosophila melanogaster	Illumina Genome Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835338/SRR835338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835338/SRR835338_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835338/SRR835338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835338/SRR835338_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835338	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835338		
PRJNA36679	SAMN00014117	SRS074118	SRX021391	SRR835341	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835341/SRR835341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835341/SRR835341_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835341/SRR835341_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835341/SRR835341_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835341	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835341		
PRJNA36679	SAMN00030537	SRS097455	SRX025318	SRR835343	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835343/SRR835343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835343/SRR835343_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835343/SRR835343_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835343/SRR835343_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835343	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835343		
PRJNA36679	SAMN00014121	SRS074128	SRX021402	SRR835345	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835345/SRR835345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835345/SRR835345_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835345/SRR835345_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835345/SRR835345_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835345	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835345		
PRJNA36679	SAMN01057323	SRS346740	SRX155991	SRR835347	7227	Drosophila melanogaster	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835347/SRR835347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835347/SRR835347_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835347/SRR835347_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835347/SRR835347_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835347	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835347		
PRJNA36679	SAMN00014189	SRS074206	SRX021491	SRR835349	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835349/SRR835349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835349/SRR835349_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835349/SRR835349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835349/SRR835349_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835349	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835349		
PRJNA36679	SAMN00013973	SRS073959	SRX156030	SRR835939	7227	Drosophila melanogaster	Illumina HiSeq 2000	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835939/SRR835939_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835939/SRR835939_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835939/SRR835939_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835939/SRR835939_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835939	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835939		
PRJNA36679	SAMN00014040	SRS074040	SRX155987	SRR835942	7227	Drosophila melanogaster	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835942/SRR835942_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835942/SRR835942_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835942/SRR835942_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/SRR835942/SRR835942_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835942	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/SRR835942		
PRJNA36679	SAMN00014258	SRS004129	SRX006288	SRR846985	7227	Drosophila melanogaster	Illumina Genome Analyzer	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR846/SRR846985/SRR846985.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR846/SRR846985/SRR846985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR846/SRR846985/SRR846985_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR846/SRR846985/SRR846985.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR846/SRR846985/SRR846985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR846/SRR846985/SRR846985_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR846/SRR846985	ftp.sra.ebi.ac.uk/vol1/srr/SRR846/SRR846985		
PRJNA36679	SAMN01057327	SRS346744	SRX156023	SRR846989	7227	Drosophila melanogaster	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR846/SRR846989/SRR846989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR846/SRR846989/SRR846989_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR846/SRR846989/SRR846989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR846/SRR846989/SRR846989_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR846/SRR846989	ftp.sra.ebi.ac.uk/vol1/srr/SRR846/SRR846989		
PRJNA36679	SAMN00013481	SRS073111	SRX021008	SRR932121	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR932/SRR932121/SRR932121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR932/SRR932121/SRR932121_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR932/SRR932121/SRR932121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR932/SRR932121/SRR932121_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR932/SRR932121	ftp.sra.ebi.ac.uk/vol1/srr/SRR932/SRR932121		
PRJNA36679	SAMN00014221	SRS074239	SRX021514	SRR933562	7227	Drosophila melanogaster	Illumina Genome Analyzer II	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933562/SRR933562.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933562/SRR933562.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933562	ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933562		
PRJNA36679	SAMN00013680	SRS073130	SRX020912	SRR933563	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933563/SRR933563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933563/SRR933563_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933563/SRR933563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933563/SRR933563_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933563	ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933563		
PRJNA36679	SAMN00014226	SRS003442	SRX005977	SRR933564	7227	Drosophila melanogaster	Illumina Genome Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933564/SRR933564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933564/SRR933564_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933564/SRR933564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933564/SRR933564_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933564	ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933564		
PRJNA36679	SAMN00017014	SRS084987	SRX023423	SRR933565	7227	Drosophila melanogaster	Illumina Genome Analyzer II	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933565/SRR933565.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933565/SRR933565_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933565/SRR933565_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933565/SRR933565.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933565/SRR933565_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933565/SRR933565_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933565	ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933565		
PRJNA36679	SAMN00013949	SRS073935	SRX021056	SRR933566	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933566/SRR933566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933566/SRR933566_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933566/SRR933566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933566/SRR933566_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933566	ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933566		
PRJNA36679	SAMN00014584	SRS074461	SRX021783	SRR933567	7227	Drosophila melanogaster	Illumina Genome Analyzer II	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933567/SRR933567.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933567/SRR933567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933567/SRR933567_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933567/SRR933567.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933567/SRR933567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933567/SRR933567_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933567	ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933567		
PRJNA36679	SAMN00014589	SRS074466	SRX021793	SRR933568	7227	Drosophila melanogaster	Illumina Genome Analyzer II	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933568/SRR933568.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933568/SRR933568.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933568	ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933568		
PRJNA36679	SAMN00013970	SRS073956	SRX021095	SRR933569	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933569/SRR933569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933569/SRR933569_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933569/SRR933569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933569/SRR933569_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933569	ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933569		
PRJNA36679	SAMN00013971	SRS073957	SRX021096	SRR933570	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933570/SRR933570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933570/SRR933570_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933570/SRR933570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933570/SRR933570_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933570	ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933570		
PRJNA36679	SAMN00014233	SRS003470	SRX006146	SRR933571	7227	Drosophila melanogaster	Illumina Genome Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933571/SRR933571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933571/SRR933571_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933571/SRR933571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933571/SRR933571_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933571	ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933571		
PRJNA36679	SAMN00014234	SRS003471	SRX006148	SRR933572	7227	Drosophila melanogaster	Illumina Genome Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933572/SRR933572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933572/SRR933572_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933572/SRR933572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933572/SRR933572_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933572	ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933572		
PRJNA36679	SAMN00013988	SRS073974	SRX021112	SRR933573	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933573/SRR933573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933573/SRR933573_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933573/SRR933573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933573/SRR933573_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933573	ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933573		
PRJNA36679	SAMN00014590	SRS074467	SRX021798	SRR933574	7227	Drosophila melanogaster	Illumina Genome Analyzer II	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933574/SRR933574.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933574/SRR933574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933574/SRR933574_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933574/SRR933574.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933574/SRR933574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933574/SRR933574_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933574	ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933574		
PRJNA36679	SAMN00014236	SRS003473	SRX006153	SRR933575	7227	Drosophila melanogaster	Illumina Genome Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933575/SRR933575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933575/SRR933575_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933575/SRR933575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933575/SRR933575_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933575	ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933575		
PRJNA36679	SAMN00014587	SRS074464	SRX021791	SRR933576	7227	Drosophila melanogaster	Illumina Genome Analyzer II	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933576/SRR933576.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933576/SRR933576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933576/SRR933576_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933576/SRR933576.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933576/SRR933576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933576/SRR933576_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933576	ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933576		
PRJNA36679	SAMN00014237	SRS003474	SRX006155	SRR933577	7227	Drosophila melanogaster	Illumina Genome Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933577/SRR933577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933577/SRR933577_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933577/SRR933577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933577/SRR933577_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933577	ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933577		
PRJNA36679	SAMN00014239	SRS003476	SRX006157	SRR933578	7227	Drosophila melanogaster	Illumina Genome Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933578/SRR933578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933578/SRR933578_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933578/SRR933578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933578/SRR933578_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933578	ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933578		
PRJNA36679	SAMN02708871	SRS010082	SRX024363	SRR933579	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933579/SRR933579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933579/SRR933579_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933579/SRR933579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933579/SRR933579_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933579	ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933579		
PRJNA36679	SAMN00014241	SRS003478	SRX006159	SRR933580	7227	Drosophila melanogaster	Illumina Genome Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933580/SRR933580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933580/SRR933580_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933580/SRR933580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933580/SRR933580_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933580	ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933580		
PRJNA36679	SAMN00014039	SRS074039	SRX021296	SRR933581	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933581/SRR933581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933581/SRR933581_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933581/SRR933581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933581/SRR933581_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933581	ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933581		
PRJNA36679	SAMN00014242	SRS003479	SRX006161	SRR933582	7227	Drosophila melanogaster	Illumina Genome Analyzer	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933582/SRR933582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933582/SRR933582_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933582/SRR933582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933582/SRR933582_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933582	ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933582		
PRJNA36679	SAMN00017019	SRS084992	SRX023449	SRR933583	7227	Drosophila melanogaster	Illumina Genome Analyzer II	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933583/SRR933583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933583/SRR933583_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933583/SRR933583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR933/SRR933583/SRR933583_2.fastq.gz			ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933583	ftp.sra.ebi.ac.uk/vol1/srr/SRR933/SRR933583		
